YY1,WGT,INCOME,WAGEINC,NORMINC,IRAKH,THRIFT,RETQLIQ,EDN_INST,DEBT,NETWORTH,ASSET,FIN,CCBAL,DCPLANCJ,AGE,AGECL,HHSEX,MARRIED,KIDS,EDUC,EDCL,RACECL4,LF,HRETQLIQ,ANYPEN,DBPLANCJ,HEDN_INST,NWCAT,INCCAT,has_student_debt,has_ira,has_retirement,age_group,educ_group,race_group,income_group,nw_group,is_married,is_female,in_labor_force,debt_to_income
1772,7.419768800120001,39606771.0422,0.0,24731262.525200002,0.0,0.0,0.0,0.0,3112000.0,692373400.0,695485400.0,30110000.0,0.0,0.0,83,6,1,1,0,9,3,1,1,0,1,1,0,5,6,0,0,0,75+,Some college,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1773,3435.9108611399997,31994.9899798,29184.619238000003,31994.9899798,0.0,0.0,0.0,0.0,0.0,2200.0,2200.0,2200.0,0.0,0.0,67,5,2,2,0,3,1,3,1,0,0,0,0,1,2,0,0,0,65-74,No HS diploma,Hispanic,20-39.9%,Bottom 25%,0,1,1,0.0
1774,4059.15318522,333785.57114400005,108091.18236,129709.41883999998,420000.0,0.0,420000.0,0.0,1100000.0,664350.0,1764350.0,772200.0,0.0,0.0,71,5,1,1,0,12,4,1,1,1,0,0,0,3,6,0,1,1,65-74,College degree+,White non-Hispanic,Top 10%,50-74.9%,1,0,1,0.0
1775,2219.8167194400003,101173.3466944,89067.1342684,101173.3466944,19500.0,40000.0,59500.0,250000.0,346000.0,426420.0,772420.0,83500.0,6000.0,1.0,38,2,2,2,0,13,4,2,1,1,1,0,1,3,4,1,1,1,35-44,College degree+,Black/African-American,60-79.9%,50-74.9%,0,1,1,2.4710065266017107
1776,10186.01174752,143761.272548,0.0,143761.272548,640000.0,0.0,640000.0,0.0,1000.0,1339820.0,1340820.0,646000.0,0.0,0.0,75,6,1,1,0,13,4,1,0,1,1,1,0,4,4,0,1,1,75+,College degree+,White non-Hispanic,60-79.9%,75-89.9%,1,0,0,0.0
1777,53.6962900708,11507387.2746,1945641.28258,11507387.2746,2248000.0,6821200.0,9069200.0,0.0,1336400.0,68336800.0,69673200.0,46549200.0,0.0,1.0,62,4,1,1,0,14,4,1,1,1,1,0,0,5,6,0,1,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1778,6108.77412628,150895.290582,126466.68337000001,150895.290582,55000.0,155000.0,210000.0,0.0,0.0,666348.0,666348.0,326528.0,0.0,1.0,36,2,1,1,0,13,4,1,1,1,1,1,0,3,4,0,1,1,35-44,College degree+,White non-Hispanic,60-79.9%,50-74.9%,1,0,1,0.0
1779,10963.9003534,97282.064128,79987.47495,144842.18437,10000.0,50000.0,60000.0,4700.0,138700.0,348860.0,487560.0,77220.0,0.0,1.0,57,4,1,1,0,9,3,2,0,1,1,1,1,3,4,1,1,1,55-64,Some college,Black/African-American,60-79.9%,50-74.9%,1,0,0,0.04831311960872788
1780,17705.8037718,51019.038075799996,13187.124248600001,51019.038075799996,0.0,0.0,0.0,0.0,144000.0,335160.0,479160.0,69900.0,0.0,0.0,80,6,1,2,0,9,3,1,1,0,0,0,0,3,2,0,0,0,75+,Some college,White non-Hispanic,20-39.9%,50-74.9%,0,0,1,0.0
1781,1988.6550916,301574.3988,8106.8386774,270227.95591,485000.0,40000.0,525000.0,0.0,0.0,2217800.0,2217800.0,1150200.0,0.0,1.0,64,4,1,1,0,14,4,1,1,1,1,0,0,5,6,0,1,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1782,4120.74935656,539591.182364,0.0,539591.182364,0.0,0.0,0.0,0.0,16.0,12966684.0,12966700.0,8406500.0,16.0,0.0,94,6,1,2,0,14,4,1,0,0,0,0,0,5,6,0,0,0,75+,College degree+,White non-Hispanic,Top 10%,Top 10%,0,0,0,0.0
1783,3002.88712324,548022.29459,540455.91182,548022.29459,0.0,0.0,0.0,0.0,900700.0,4062100.0,4962800.0,160800.0,0.0,0.0,41,2,1,1,0,14,4,3,1,0,0,0,0,5,6,0,0,0,35-44,College degree+,Hispanic,Top 10%,Top 10%,1,0,1,0.0
1784,8580.28118552,103551.352704,69394.5390778,103551.352704,0.0,95000.0,95000.0,0.0,0.0,488020.0,488020.0,107000.0,0.0,1.0,57,4,1,1,1,3,1,1,1,1,1,0,0,3,4,0,0,1,55-64,No HS diploma,White non-Hispanic,60-79.9%,50-74.9%,1,0,1,0.0
1785,8089.68813624,42155.561122,0.0,42155.561122,0.0,0.0,0.0,0.0,0.0,156646.0,156646.0,20646.0,0.0,0.0,74,5,1,1,0,9,3,1,0,0,0,0,0,2,2,0,0,0,65-74,Some college,White non-Hispanic,20-39.9%,25-49.9%,1,0,0,0.0
1786,6769.4485608,35561.99899780001,0.0,35561.99899780001,169800.0,0.0,169800.0,0.0,0.0,348500.0,348500.0,236740.0,0.0,0.0,61,4,1,2,0,13,4,1,0,1,1,1,0,3,2,0,1,1,55-64,College degree+,White non-Hispanic,20-39.9%,50-74.9%,0,0,0,0.0
1787,2018.0891056799999,1677575.1503400002,418312.87575,1080911.8236,130000.0,660000.0,790000.0,22000.0,697828.0,6110132.0,6807960.0,2376800.0,42428.0,1.0,63,4,1,1,1,12,4,1,1,1,1,0,1,5,6,1,1,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.01311416659667448
1788,10628.5726248,129709.41883999998,129709.41883999998,129709.41883999998,0.0,35000.0,35000.0,16000.0,122150.0,167050.0,289200.0,39500.0,2550.0,1.0,56,4,1,1,1,8,2,1,1,1,1,1,1,2,4,1,0,1,55-64,HS diploma/GED,White non-Hispanic,60-79.9%,25-49.9%,1,0,1,0.12335264580698203
1789,56.801596724,6926482.9659400005,0.0,6926482.9659400005,0.0,0.0,0.0,0.0,4630000.0,103605140.0,108235140.0,32399340.0,0.0,0.0,70,5,1,1,0,12,4,1,0,0,1,1,0,5,6,0,0,0,65-74,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,0,0.0
1790,7065.767317219999,45398.296593,45398.296593,45398.296593,12000.0,14800.0,26800.0,0.0,48400.0,73376.0,121776.0,71576.0,0.0,1.0,54,3,2,2,0,12,4,1,1,1,1,0,0,2,2,0,1,1,45-54,College degree+,White non-Hispanic,20-39.9%,25-49.9%,0,1,1,0.0
1791,2673.25304734,69394.539078,38264.278557,69394.539078,0.0,0.0,0.0,66000.0,127900.0,-6896.0,121004.0,5804.0,900.0,0.0,51,3,1,1,2,8,2,2,0,0,0,0,1,1,3,1,0,0,45-54,HS diploma/GED,Black/African-American,40-59.9%,Bottom 25%,1,0,0,0.9510834840449836
1792,7226.5103186,44317.38477,43236.472946,86472.945892,0.0,0.0,0.0,0.0,125000.0,355520.0,480520.0,70000.0,0.0,0.0,47,3,1,2,1,8,2,4,1,0,0,0,0,3,2,0,0,0,45-54,HS diploma/GED,Other,20-39.9%,50-74.9%,0,0,1,0.0
1793,3617.28122686,175972.44488599998,175107.71543,175972.44488599998,393000.0,419000.0,812000.0,9000.0,283122.0,1284478.0,1567600.0,879400.0,440.0,1.0,51,3,1,1,2,12,4,3,1,1,1,1,1,4,5,1,1,1,45-54,College degree+,Hispanic,80-89.9%,75-89.9%,1,0,1,0.05114437096006968
1794,2817.2340586,59450.150301,59450.150301,59450.150301,0.0,0.0,0.0,0.0,34848.0,-33316.0,1532.0,1532.0,34000.0,0.0,32,1,2,2,0,13,4,3,1,0,0,0,0,1,3,0,0,0,18-34,College degree+,Hispanic,40-59.9%,Bottom 25%,0,1,1,0.0
1795,14025.244415,63989.979960000004,0.0,63989.979960000004,0.0,0.0,0.0,0.0,229200.0,115380.0,344580.0,32980.0,0.0,0.0,70,5,1,1,0,8,2,1,0,0,1,1,0,2,3,0,0,0,65-74,HS diploma/GED,White non-Hispanic,40-59.9%,25-49.9%,1,0,0,0.0
1796,3441.29371386,24860.971944,3242.7354709,24860.971944,0.0,0.0,0.0,0.0,82400.0,228580.0,310980.0,8000.0,32000.0,0.0,48,3,1,1,4,1,1,4,1,0,0,0,0,3,1,0,0,0,45-54,No HS diploma,Other,Bottom 20%,50-74.9%,1,0,1,0.0
1797,44.911646398200006,49531487.2244,796848.196394,38919094.9398,19334000.0,509800.0,22069800.0,0.0,0.0,783576800.0,783576800.0,203630400.0,0.0,1.0,75,6,1,1,0,14,4,1,1,1,1,0,0,5,6,0,1,1,75+,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1798,5527.51954026,22482.9659322,22699.148297,46263.0260518,0.0,0.0,0.0,0.0,0.0,10040.0,10040.0,2800.0,0.0,0.0,63,4,2,2,0,2,1,1,1,0,0,0,0,1,1,0,0,0,55-64,No HS diploma,White non-Hispanic,Bottom 20%,Bottom 25%,0,1,1,0.0
1799,16167.4983178,60531.062124000004,0.0,60531.062124000004,0.0,0.0,0.0,0.0,48000.0,252200.0,300200.0,50200.0,0.0,0.0,80,6,1,2,0,8,2,1,0,0,1,1,0,3,3,0,0,0,75+,HS diploma/GED,White non-Hispanic,40-59.9%,50-74.9%,0,0,0,0.0
1800,15392.177345,23347.6953908,10765.881763200001,4366.88376752,0.0,0.0,0.0,0.0,0.0,219400.0,219400.0,26000.0,0.0,0.0,51,3,2,2,0,6,1,1,0,0,0,0,0,3,1,0,0,0,45-54,No HS diploma,White non-Hispanic,Bottom 20%,50-74.9%,0,1,0,0.0
1801,9675.91456204,314329.158316,248609.71944,226991.48297,0.0,260000.0,260000.0,0.0,260000.0,1130800.0,1390800.0,711600.0,0.0,1.0,77,6,1,1,0,12,4,1,0,1,1,0,0,4,6,0,0,1,75+,College degree+,White non-Hispanic,Top 10%,75-89.9%,1,0,0,0.0
1802,1558.0370521,349134.51904,305898.04609,349134.51904,30000.0,360000.0,390000.0,0.0,498400.0,2777600.0,3276000.0,2006000.0,5600.0,1.0,34,1,1,1,2,13,4,4,1,1,1,0,0,5,6,0,1,1,18-34,College degree+,Other,Top 10%,Top 10%,1,0,1,0.0
1803,3081.77791258,151327.65531,0.0,151327.65531,716000.0,0.0,716000.0,0.0,64400.0,3208600.0,3273000.0,733000.0,0.0,0.0,70,5,2,2,0,12,4,1,0,1,1,1,0,5,4,0,1,1,65-74,College degree+,White non-Hispanic,60-79.9%,Top 10%,0,1,0,0.0
1804,3594.82181004,213804.35871600002,0.0,213804.35871600002,1133600.0,0.0,1133600.0,0.0,328600.0,4798480.0,5127080.0,3445600.0,0.0,0.0,78,6,1,1,0,14,4,4,0,1,0,0,0,5,5,0,1,1,75+,College degree+,Other,80-89.9%,Top 10%,1,0,0,0.0
1805,4519.82108246,128196.142282,124304.85972,128196.142282,0.0,1620.0,1620.0,750.0,3656.0,45254.2,48910.2,9970.2,360.0,0.4,41,2,1,1,3,9,3,4,1,1,1,1,1,2,4,1,0,1,35-44,Some college,Other,60-79.9%,25-49.9%,1,0,1,0.005850410056413276
1806,8455.82424926,62476.70340720001,0.0,62476.70340720001,227800.0,0.0,227800.0,0.0,0.0,743080.0,743080.0,253440.0,0.0,0.0,70,5,1,1,0,10,3,1,0,1,1,1,0,4,3,0,1,1,65-74,Some college,White non-Hispanic,40-59.9%,75-89.9%,1,0,0,0.0
1807,12484.327008600001,49289.579158199995,0.0,49289.579158199995,100000.0,0.0,100000.0,0.0,0.0,2314800.0,2314800.0,798800.0,0.0,0.0,73,5,2,2,0,13,4,1,0,1,0,0,0,5,2,0,1,1,65-74,College degree+,White non-Hispanic,20-39.9%,Top 10%,0,1,0,0.0
1808,55.4320677444,6186490.73146,0.0,6841523.296600001,540000.0,0.0,540000.0,0.0,0.0,218010380.0,218010380.0,55702700.0,0.0,0.0,76,6,1,1,0,12,4,1,1,1,0,0,0,5,6,0,1,1,75+,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1809,55.3267602726,35527409.8196,1041134.2685359999,16788722.4448,2660600.0,0.0,2660600.0,0.0,13419200.0,78749916.0,92169116.0,25846400.0,0.0,0.0,69,5,1,1,0,9,3,1,1,1,0,0,0,5,6,0,1,1,65-74,Some college,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1810,8114.37286234,47776.3026054,28536.0721444,47776.3026054,0.0,0.0,0.0,0.0,50.0,3990.0,4040.0,860.0,0.0,0.0,65,5,2,2,0,10,3,2,1,0,0,0,0,1,2,0,0,0,65-74,Some college,Black/African-American,20-39.9%,Bottom 25%,0,1,1,0.0
1811,15261.255789600002,48641.032064,48641.032064,48641.032064,0.0,0.0,17000.0,77000.0,111200.0,-59380.0,51820.0,23220.0,20000.0,0.0,32,1,2,2,0,12,4,4,1,1,1,0,1,1,2,1,0,1,18-34,College degree+,Other,20-39.9%,Bottom 25%,0,1,1,1.5830256212221476
1812,2287.2177615600003,30265.531062000002,7566.3827655000005,30265.531062000002,0.0,0.0,0.0,0.0,3468.0,229852.0,233320.0,7500.0,468.0,0.0,70,5,2,2,1,4,1,3,1,0,0,0,0,3,1,0,0,0,65-74,No HS diploma,Hispanic,Bottom 20%,50-74.9%,0,1,1,0.0
1813,53.610010303,2534305.8617200004,486410.32063999993,2534305.8617200004,1096800.0,0.0,1096800.0,0.0,1586500.0,166306960.0,167893460.0,12935460.0,0.0,0.0,76,6,1,1,0,9,3,1,1,1,0,0,0,5,6,0,1,1,75+,Some college,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1814,12232.9950312,86689.1282566,70259.268537,108091.18236,0.0,0.0,0.0,0.0,232600.0,215040.0,447640.0,95640.0,7200.0,0.0,63,4,2,2,0,14,4,2,1,0,1,1,0,3,3,0,0,0,55-64,College degree+,Black/African-American,40-59.9%,50-74.9%,0,1,1,0.0
1815,14527.142695600001,202562.87574999998,198239.228456,202562.87574999998,0.0,277200.0,277200.0,0.0,294960.0,855528.0,1150488.0,295108.0,0.0,1.0,50,3,1,1,2,10,3,1,1,1,1,1,0,4,5,0,0,1,45-54,Some college,White non-Hispanic,80-89.9%,75-89.9%,1,0,1,0.0
1816,5456.360254159999,20321.1422846,0.0,20321.1422846,0.0,0.0,0.0,0.0,0.0,1420.0,1420.0,1420.0,0.0,0.0,68,5,1,2,0,5,1,1,0,0,0,0,0,1,1,0,0,0,65-74,No HS diploma,White non-Hispanic,Bottom 20%,Bottom 25%,0,0,0,0.0
1817,4583.13587026,80203.6573148,80203.6573148,80203.6573148,0.0,10000.0,10000.0,0.0,155000.0,333788.0,488788.0,15982.0,1000.0,1.0,49,3,1,1,2,12,4,4,1,1,1,1,0,3,3,0,0,1,45-54,College degree+,Other,40-59.9%,50-74.9%,1,0,1,0.0
1818,3126.6832509799997,24212.4248498,0.0,24212.4248498,0.0,0.0,0.0,0.0,10001.0,-1290.0,8711.0,11.0,0.0,0.0,44,2,1,1,2,5,1,1,1,0,0,0,0,1,1,0,0,0,35-44,No HS diploma,White non-Hispanic,Bottom 20%,Bottom 25%,1,0,1,0.0
1819,871.470969052,736965.6813640001,21618.236473,324273.54709,0.0,0.0,0.0,0.0,44260.0,38211540.0,38255800.0,2103600.0,0.0,0.0,65,5,1,1,0,11,3,1,1,0,0,0,0,5,6,0,0,0,65-74,Some college,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1820,7397.705511800001,177485.721444,177053.356712,177485.721444,0.0,940000.0,940000.0,0.0,272.0,1576428.0,1576700.0,1060800.0,272.0,1.0,63,4,1,1,1,9,3,4,1,1,1,0,0,4,5,0,0,1,55-64,Some college,Other,80-89.9%,75-89.9%,1,0,1,0.0
1821,14265.8761988,43236.472946,43236.472946,43236.472946,0.0,0.0,0.0,0.0,0.0,832780.0,832780.0,10000.0,0.0,0.0,48,3,1,2,3,8,2,1,1,0,0,0,0,4,2,0,0,0,45-54,HS diploma/GED,White non-Hispanic,20-39.9%,75-89.9%,0,0,1,0.0
1822,2491.80094264,11890.03006,0.0,11890.03006,0.0,0.0,0.0,0.0,0.0,106310.0,106310.0,270.0,0.0,0.0,64,4,1,2,0,8,2,3,0,0,0,0,0,2,1,0,0,0,55-64,HS diploma/GED,Hispanic,Bottom 20%,25-49.9%,0,0,0,0.0
1823,9032.35290716,31346.442885999997,28103.707415,31346.442885999997,0.0,0.0,0.0,0.0,900.0,8294.0,9194.0,2134.0,900.0,0.0,43,2,2,2,1,8,2,1,1,0,1,1,0,1,2,0,0,0,35-44,HS diploma/GED,White non-Hispanic,20-39.9%,Bottom 25%,0,1,1,0.0
1824,12914.005284399998,54045.59118199999,0.0,54045.59118199999,0.0,0.0,0.0,0.0,80220.0,-62842.0,17378.0,13218.0,220.0,0.0,72,5,1,2,1,12,4,1,0,0,0,0,0,1,2,0,0,0,65-74,College degree+,White non-Hispanic,20-39.9%,Bottom 25%,0,0,0,0.0
1825,14044.462103400001,125385.77154000002,105929.35871999999,125385.77154000002,0.0,0.0,0.0,0.0,173200.0,166900.0,340100.0,300.0,200.0,0.0,43,2,1,1,2,8,2,1,1,0,1,1,0,2,4,0,0,0,35-44,HS diploma/GED,White non-Hispanic,60-79.9%,25-49.9%,1,0,1,0.0
1826,9193.1617835,108091.18236,108091.18236,108091.18236,0.0,20520.0,20520.0,126000.0,143200.0,-87080.0,56120.0,24520.0,0.0,1.0,34,1,2,2,0,13,4,4,1,1,1,0,1,1,4,1,0,1,18-34,College degree+,Other,60-79.9%,Bottom 25%,0,1,1,1.165682502947875
1827,2312.18287316,85392.034068,64854.709419,97282.064128,0.0,0.0,0.0,0.0,101670.0,457070.0,558740.0,5000.0,5530.0,0.0,58,4,1,1,0,11,3,3,1,0,1,1,0,3,3,0,0,0,55-64,Some college,Hispanic,40-59.9%,50-74.9%,1,0,1,0.0
1828,13689.470908,41074.649299,41074.649299,41074.649299,0.0,8480.0,8480.0,0.0,0.0,80250.0,80250.0,20830.0,0.0,1.0,63,4,1,1,0,11,3,1,1,1,1,1,0,2,2,0,0,1,55-64,Some college,White non-Hispanic,20-39.9%,25-49.9%,1,0,1,0.0
1829,11320.122110799999,65935.621242,65935.621242,84311.122244,0.0,0.0,124600.0,0.0,200336.0,264164.0,464500.0,130100.0,336.0,0.0,60,4,1,2,0,10,3,1,0,1,1,0,0,3,3,0,0,1,55-64,Some college,White non-Hispanic,40-59.9%,50-74.9%,0,0,0,0.0
1830,3420.2622362800003,248609.71944,259418.83767999997,248609.71944,315000.0,160000.0,475000.0,63000.0,653000.0,970400.0,1623400.0,586000.0,0.0,1.0,49,3,1,1,2,13,4,4,1,1,1,1,1,4,6,1,1,1,45-54,College degree+,Other,Top 10%,75-89.9%,1,0,1,0.25340923975904556
1831,2939.38634078,308924.599198,122143.0360722,308924.599198,56840.0,0.0,56840.0,1000.0,601000.0,3590920.0,4191920.0,1116720.0,0.0,0.0,57,4,1,1,2,8,2,4,1,1,0,0,1,5,6,1,1,1,55-64,HS diploma/GED,Other,Top 10%,Top 10%,1,0,1,0.003237035841742946
1832,2868.00811656,24860.971944,22699.148297,37831.913828,0.0,0.0,0.0,10200.0,13700.0,-1099.0,12601.0,1.0,0.0,0.0,41,2,2,2,2,8,2,3,1,0,0,0,1,1,1,1,0,0,35-44,HS diploma/GED,Hispanic,Bottom 20%,Bottom 25%,0,1,1,0.4102816262765499
1833,4045.7641564799997,54045.59118199999,42155.561122,54045.59118199999,0.0,0.0,0.0,0.0,7512.0,89388.0,96900.0,83900.0,1572.0,0.0,40,2,2,1,3,8,2,2,1,0,0,0,0,2,2,0,0,0,35-44,HS diploma/GED,Black/African-American,20-39.9%,25-49.9%,1,1,1,0.0
1834,1731.7259547,50802.855711,0.0,75663.827655,1000000.0,0.0,1000000.0,0.0,0.0,3356160.0,3356160.0,3345000.0,0.0,0.0,67,5,1,2,0,14,4,1,0,1,1,0,0,5,2,0,1,1,65-74,College degree+,White non-Hispanic,20-39.9%,Top 10%,0,0,0,0.0
1835,6755.15422644,41567.545090399995,0.0,55187.0340678,0.0,0.0,25200.0,0.0,274264.0,100798.0,375062.0,27522.0,500.0,0.0,63,4,2,2,0,14,4,4,1,1,1,0,0,2,2,0,0,1,55-64,College degree+,Other,20-39.9%,25-49.9%,0,1,1,0.0
1836,10144.96769,103767.53507,103767.53507,103767.53507,0.0,100000.0,100000.0,0.0,140262.0,222078.0,362340.0,101640.0,1422.0,1.0,33,1,1,1,3,2,1,3,1,1,1,0,0,3,4,0,0,1,18-34,No HS diploma,Hispanic,60-79.9%,50-74.9%,1,0,1,0.0
1837,17725.4791204,21834.4188378,5404.5591182,21834.4188378,0.0,0.0,0.0,0.0,15000.0,3490.0,18490.0,890.0,0.0,0.0,68,5,2,2,0,11,3,2,0,0,0,0,0,1,1,0,0,0,65-74,Some college,Black/African-American,Bottom 20%,Bottom 25%,0,1,0,0.0
1838,1817.05643686,347188.877754,98362.975952,347188.877754,850000.0,500000.0,1470000.0,0.0,0.0,6225600.0,6225600.0,5074000.0,0.0,1.0,58,4,1,1,0,12,4,1,1,1,1,0,0,5,6,0,1,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1839,1044.33021742,54045.59118199999,54045.59118199999,54045.59118199999,0.0,36400.0,36400.0,0.0,200000.0,649720.0,849720.0,40400.0,0.0,1.0,50,3,1,2,0,12,4,4,1,1,1,0,0,3,2,0,0,1,45-54,College degree+,Other,20-39.9%,50-74.9%,0,0,1,0.0
1840,8426.88826502,155867.48497,152408.56713399998,155867.48497,442600.0,0.0,442600.0,0.0,90.0,1318696.0,1318786.0,864586.0,90.0,0.0,54,3,1,1,1,13,4,1,1,1,1,1,0,4,4,0,1,1,45-54,College degree+,White non-Hispanic,60-79.9%,75-89.9%,1,0,1,0.0
1841,12484.327008600001,310005.511024,309140.78156,310005.511024,120000.0,536000.0,656000.0,0.0,793400.0,1428520.0,2221920.0,872480.0,0.0,1.0,49,3,1,1,1,12,4,1,1,1,1,0,0,4,6,0,1,1,45-54,College degree+,White non-Hispanic,Top 10%,75-89.9%,1,0,1,0.0
1842,955.74831913,220506.01201999997,183755.01002,220506.01201999997,240000.0,100000.0,340000.0,0.0,293000.0,1482080.0,1775080.0,446500.0,0.0,1.0,44,2,1,1,2,12,4,4,1,1,1,0,0,4,5,0,1,1,35-44,College degree+,Other,80-89.9%,75-89.9%,1,0,1,0.0
1843,11391.0492442,336812.12424800004,306978.95792,336812.12424800004,147000.0,235600.0,382600.0,0.0,724000.0,1126000.0,1850000.0,925200.0,0.0,1.0,41,2,1,1,1,13,4,4,1,1,1,0,0,4,6,0,1,1,35-44,College degree+,Other,Top 10%,75-89.9%,1,0,1,0.0
1844,12484.327008600001,213588.176352,168622.24449,286441.63327,0.0,250000.0,650000.0,70000.0,185700.0,1862840.0,2048540.0,782500.0,13800.0,1.0,57,4,2,2,0,12,4,4,1,1,1,0,1,4,5,1,0,1,55-64,College degree+,Other,80-89.9%,75-89.9%,0,1,1,0.32773349721680195
1845,6541.315397060001,1044160.8216,886347.69539,1044160.8216,1450000.0,310000.0,1760000.0,0.0,1200000.0,5873600.0,7073600.0,5230000.0,0.0,1.0,53,3,1,1,0,13,4,1,1,1,1,0,0,5,6,0,1,1,45-54,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1846,6316.228621,44965.9318638,43236.472946,44965.9318638,0.0,0.0,0.0,0.0,17814.0,5986.0,23800.0,3200.0,1260.0,0.0,21,1,1,1,0,8,2,1,1,0,0,0,0,1,2,0,0,0,18-34,HS diploma/GED,White non-Hispanic,20-39.9%,Bottom 25%,1,0,1,0.0
1847,3390.2387687399996,16213.677354999998,16213.677354999998,26590.4308618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,2,1,2,0,7,1,4,0,0,0,0,0,1,1,0,0,0,35-44,No HS diploma,Other,Bottom 20%,Bottom 25%,0,0,0,0.0
1848,6439.32563394,48641.032064,0.0,48641.032064,70000.0,0.0,70000.0,0.0,4000.0,173140.0,177140.0,71600.0,4000.0,0.0,68,5,1,1,0,4,1,1,0,1,0,0,0,2,2,0,1,1,65-74,No HS diploma,White non-Hispanic,20-39.9%,25-49.9%,1,0,0,0.0
1849,54.0766301246,7447482.464920001,30265.531062000002,7447482.464920001,0.0,1424000.0,1424000.0,0.0,2421200.0,217310600.0,219731800.0,2793200.0,0.0,1.0,65,5,1,1,0,12,4,1,1,1,1,0,0,5,6,0,0,1,65-74,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1850,53.2329521514,604229.709422,0.0,604229.709422,2112000.0,0.0,2112000.0,0.0,2992000.0,320356000.0,323348000.0,60989800.0,0.0,0.0,78,6,1,1,0,12,4,1,1,1,0,0,0,5,6,0,1,1,75+,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1851,8399.94097452,152408.56713,151327.65531,152408.56713,0.0,85000.0,85000.0,0.0,231000.0,291980.0,522980.0,113050.0,14000.0,1.0,40,2,1,1,2,12,4,1,1,1,1,1,0,3,5,0,0,1,35-44,College degree+,White non-Hispanic,80-89.9%,50-74.9%,1,0,1,0.0
1852,2972.2521419199998,1921861.22242,1694869.7394400002,1921861.22242,1145000.0,357400.0,1502400.0,0.0,3985000.0,9519440.0,13504440.0,3890240.0,0.0,1.0,42,2,1,1,1,13,4,1,1,1,1,0,0,5,6,0,1,1,35-44,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
1853,250.48467308999997,299412.57515,139437.62525,299412.57515,18000.0,0.0,18000.0,0.0,197800.0,458440.0,656240.0,73640.0,0.0,0.0,61,4,1,1,0,12,4,1,0,1,1,1,0,3,6,0,1,1,55-64,College degree+,White non-Hispanic,Top 10%,50-74.9%,1,0,0,0.0
1854,7337.47231936,56207.41483,56207.41483,56207.41483,0.0,0.0,0.0,0.0,706.0,82294.0,83000.0,6600.0,0.0,0.0,42,2,1,2,0,9,3,1,1,0,0,0,0,2,3,0,0,0,35-44,Some college,White non-Hispanic,40-59.9%,25-49.9%,0,0,1,0.0
1855,7469.33511266,203211.422846,108091.18236,203211.422846,0.0,315000.0,315000.0,0.0,344000.0,872900.0,1216900.0,325500.0,4000.0,1.0,54,3,1,1,0,9,3,2,0,1,1,1,0,4,5,0,0,1,45-54,Some college,Black/African-American,80-89.9%,75-89.9%,1,0,0,0.0
1856,3776.2657497,254230.460924,216182.36472999997,254230.460924,0.0,229400.0,229400.0,0.0,1479800.0,4655740.0,6135540.0,323340.0,3000.0,1.0,37,2,1,1,1,12,4,4,1,1,1,0,0,5,6,0,0,1,35-44,College degree+,Other,Top 10%,Top 10%,1,0,1,0.0
1857,2410.54968296,30481.713426799997,22699.148297,30481.713426799997,0.0,0.0,0.0,4720.0,4720.0,18980.0,23700.0,700.0,0.0,0.0,29,1,2,2,3,8,2,2,1,0,0,0,1,1,1,1,0,0,18-34,HS diploma/GED,Black/African-American,Bottom 20%,Bottom 25%,0,1,1,0.15484693835649352
1858,5426.91715976,206237.975954,118900.3006,291846.19238,379000.0,209600.0,588600.0,4000.0,384800.0,1328580.0,1713380.0,925800.0,60000.0,1.0,47,3,1,1,0,12,4,1,1,1,1,0,1,4,5,1,1,1,45-54,College degree+,White non-Hispanic,80-89.9%,75-89.9%,1,0,1,0.019395070095587892
1859,2220.2748675800003,27022.795590999995,0.0,27022.795590999995,0.0,0.0,0.0,0.0,29400.0,326100.0,355500.0,5500.0,0.0,0.0,74,5,1,1,1,2,1,3,0,0,0,0,0,3,1,0,0,0,65-74,No HS diploma,Hispanic,Bottom 20%,50-74.9%,1,0,0,0.0
1860,10419.78148134,110253.00600999998,110253.00600999998,110253.00600999998,0.0,8000.0,208000.0,9500.0,135220.0,450300.0,585520.0,271000.0,27700.0,1.0,58,4,1,2,1,12,4,1,1,1,1,0,1,3,4,1,0,1,55-64,College degree+,White non-Hispanic,60-79.9%,50-74.9%,0,0,1,0.08616545111829738
